"asin","date","text","imageUrlList","numberOfHelpful","parentReviewId","rate","reviewId","title","username","verified","keyword","date_raw","year","month","day","year_month","quarter","year_quarter","country"
"B097B1ZJ5T",2022-03-14,"I bought the Super Mario version and loved it and was eagerly waiting for the Zelda version. It did not disappoint. The plastic feels good and the buttons are responsive, if maybe a little small. These games bring back great memories from my childhood.","",0,NA,5,"R2CZS0CAMJBAK7","Fantastic Nintendo product as always.","Son Nguyen","True","Game","Reviewed in the United States on March 14, 2022",2022,"March","Monday","2022/03","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-03-05,"10/10 would recommend for Zelda lovers and gaming nerds<U+0001F970> my boyfriend was super surprised to find that Amazon had these when we have been looking everywhere for them!<U+0001F970>","",0,NA,5,"R2SW5DH1WLK178","My boyfriend absolutely loves this!<U+0001F970>","Akira","True","Game","Reviewed in the United States on March 5, 2022",2022,"March","Saturday","2022/03","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-03-01,"This is great. It isn't cheap but it is worth every penny. If you are a Zelda fan, get it.","",0,NA,5,"RXR0TFLZIF3EO","Far better than I even thought it could be","GB","True","Game","Reviewed in the United States on March 1, 2022",2022,"March","Tuesday","2022/03","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-02-27,"Awesome!!!!","",0,NA,5,"REHZZ71MACZUM","Awesome!!!!","Kindle Customer","True","Game","Reviewed in the United States on February 27, 2022",2022,"February","Sunday","2022/02","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-02-26,"This item was clearly used, package had been opened and game had been played, cool games but buy from someone else","",0,NA,1,"RC4T71A95K7ED","Used product","John Corey Collins","True","Game","Reviewed in the United States on February 26, 2022",2022,"February","Saturday","2022/02","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-02-23,"Great little thing to have out, just a cool collector thing.","",0,NA,5,"R2CZ3RNS76I8XR","Super cool!","Kelly","True","Game","Reviewed in the United States on February 23, 2022",2022,"February","Wednesday","2022/02","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-02-21,"The form factor is great. The screen quality is crisp and has a fast refresh rate. The controls fit nicely in one’s hands. My only gripe is that it doesn’t have an 1/8” headphone jack–only a speaker. I’m trying to decide if I want to follow a YouTube video that will require a Dremel and soldering to add one. It would’ve been ideal if it came with its own headphone jack.","",0,NA,4,"R255DB9PIXIMSA","Great form factor except no headphone jack","Ian Lotinsky","True","Game","Reviewed in the United States on February 21, 2022",2022,"February","Monday","2022/02","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-02-21,"My son loves it","",0,NA,5,"R3SJ4OX1KEZTCH","My son loves it","Annette","True","Game","Reviewed in the United States on February 21, 2022",2022,"February","Monday","2022/02","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-02-19,"My kiddo has trouble putting down devices, as do we all. This is a very helpful way to contain his interests. We can take it on errands when we adults really need to focus. Unlike other devices like a phone or the Switch, this one has limited options that he can enjoy while keeping him from the endless vacuum of unlimited options. This provides him something to which he can look forward while making it easier for him to put it down when asked. Plus, for Zelda fans, it's a super fun option.","",0,NA,5,"RXC9MHFE3W9V1","Perfect for limiting on-the-go tech","RDSamI","True","Game","Reviewed in the United States on February 19, 2022",2022,"February","Saturday","2022/02","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-02-17,"I love this! Zelda is one of my favorite games and I can take this with me when I know I have a long wait.","",0,NA,5,"R2YS2AMCD7BPUI","A must have for Zelda lovers!","Karen Evans","True","Game","Reviewed in the United States on February 17, 2022",2022,"February","Thursday","2022/02","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-02-16,"The screen was small. Hard to see","",0,NA,2,"R22DL9ROKBYPC7","Small","2lite","True","Game","Reviewed in the United States on February 16, 2022",2022,"February","Wednesday","2022/02","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-02-16,"Absolutely the best thing ever. Played it almost non-stop for 3 days after opening it. played it while waiting at the DMV, time flew by. Love this thing.","",0,NA,5,"R1YZ7RXEC4O3KI","Perfection","Amazon Customer","True","Game","Reviewed in the United States on February 16, 2022",2022,"February","Wednesday","2022/02","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-02-15,"Sometimes you just need to take a little break, yet keep your brain working. This handheld game fills the bill.","",0,NA,5,"R286PUJU9IMSSR","When you need a little break....","Amazon Customer","True","Game","Reviewed in the United States on February 15, 2022",2022,"February","Tuesday","2022/02","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-02-14,"Really like the detail in which they made the packaging a stand for the device. I also like that they included different language versions for each game. Like the Mario version, I thoroughly enjoyed using this as a clock to keep track of my study sessions.","",0,NA,5,"RLRBL2YTH7JVR","it's beautiful","Leoc","True","Game","Reviewed in the United States on February 14, 2022",2022,"February","Monday","2022/02","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-02-03,"Reliving the first lynk game from the start","",0,NA,5,"RA5VZKQOFKIY2","Fun pocket-size","Chris Cory","True","Game","Reviewed in the United States on February 3, 2022",2022,"February","Thursday","2022/02","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-02-01,"This is the complete game exactly as I remember it. It took a bit to get accustomed to the controls, the unit wanted to move around in my hand. But with very little time it really felt like I was playing on an ol NES unit.","",0,NA,5,"R27IK28CYI0H13","Zelda as you remember it","Brad","True","Game","Reviewed in the United States on February 1, 2022",2022,"February","Tuesday","2022/02","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-31,"These small handheld games are really fun. Perfect for kiddos.","",0,NA,5,"RNETLXW8YZFSD","So fun","Briana","True","Game","Reviewed in the United States on January 31, 2022",2022,"January","Monday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-29,"The speakers on this are surprisingly good. Games run smoothly, and this is great for on the go gaming. The only drawback is that the screen is small. But even still, this is great for old school Zelda fans.","",0,NA,5,"R2609621G9D8BB","Retro goodness at it's best!","Tom Harvey","True","Game","Reviewed in the United States on January 29, 2022",2022,"January","Saturday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-26,"Awesome product, exactly as described.","",0,NA,5,"R1ZLTKNWD2UGAF","Great product","Mike","True","Game","Reviewed in the United States on January 26, 2022",2022,"January","Wednesday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-20,"Small","",0,NA,1,"R355HIZ14XHSRL","Not worth the price","The one and only","True","Game","Reviewed in the United States on January 20, 2022",2022,"January","Thursday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-18,"I am really happy with the way this plays. A nostalgic collectible. It has the original Legend of Zelda game + 3 other games that followed. I wasn't really a big fan of the other games, so I can't really comment on them because I haven't spent enough time with that. I do want to mention though if you're expecting this to be some thing that wakes you up in the morning, don't get it. There is no alarm clock. Not a big deal because most people use their phones nowadays anyway. I thought it would've been a nice feature though. It does have a clock though and timer. It's really a fun collectible. A little pricy I think, but a cool gift for any Zelda lover.","",0,NA,5,"R2L8HM65TU2J5M","Full gameplay, not an alarm clock though","Mike Falcon (Miami)","True","Game","Reviewed in the United States on January 18, 2022",2022,"January","Tuesday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-18,"I am having a blast playing the games on this little unit. The screen and sound are great! The ability to save your game is very nice. Google the unit and look up the couple of cheat codes, they will help you if you need it. I am very impressed how nice a game this is.","",0,NA,5,"R2JIL33OTXEDA8","A Lot Of Fun!","Scott Bright","True","Game","Reviewed in the United States on January 18, 2022",2022,"January","Tuesday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-14,"We got one for most of the kids, everybody loves them. Even the one big kid (adult) that got one. Great for on the go gaming.","",0,NA,5,"R15AY79K9X7KVO","Great gift","Angie Perras","True","Game","Reviewed in the United States on January 14, 2022",2022,"January","Friday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-11,"I bought this for the simple fact that I love all things Zelda. Anyone who grew up playing these games or is a fan of Zelda will definitely get what they want out of this. It’s a nice collectors item and seems fairly durable. Those who buy this for sole purpose of gaming will probably be a little disappointed. The screen is small and the controls aren’t the best, but it still works. If you don’t care too much about the gaming aspect of it and mostly want a few minutes of nostalgia here and there then just buy it. You won’t be disappointed.","",0,NA,5,"RZ3W0A0VYQ4LQ","Fun for Zelda Fans","Josh Montross","True","Game","Reviewed in the United States on January 11, 2022",2022,"January","Tuesday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-10,"Great Game","",0,NA,4,"ROPFJ1YMPIPRU","Nice Game","Peter vernon","True","Game","Reviewed in the United States on January 10, 2022",2022,"January","Monday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-09,"Bought this for my boyfriends birthday and he loved it! Great gift for Zelda fans.","",0,NA,5,"R2396DTYC2SO11","Great gift","Jennifer Johnson","True","Game","Reviewed in the United States on January 9, 2022",2022,"January","Sunday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-07,"The original Zelda what’s not to love! Excellent color and graphics","",0,NA,5,"R36QEN7K9KR9WT","Love it","Amazon Customer","True","Game","Reviewed in the United States on January 7, 2022",2022,"January","Friday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-07,"Love this game and that it's a clock also","",0,NA,5,"RNE1VTA7GD8ZN","Zelda game/watch","gene85","True","Game","Reviewed in the United States on January 7, 2022",2022,"January","Friday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-06,"Regularly $50, but during the holidays they spiked the cost up to $89! Yeah, that’s what I paid and it makes me sick that people take advantage during the holidays. Honestly, I’m not even sure it’s worth the $50, but definitely not worth what I paid for it.","",0,NA,2,"RVOXZF6L7EZ30","Regularly $50","Joshua Abegglen","True","Game","Reviewed in the United States on January 6, 2022",2022,"January","Thursday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-06,"Love my game and watch. Fun to play, and the battery lasts a long time.","",0,NA,5,"RHYN260UHJK6J","Pocket nostalgia","david capp","True","Game","Reviewed in the United States on January 6, 2022",2022,"January","Thursday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-06,"Excellent gift for a Zelda fan!","",0,NA,5,"R1HZX0Y8OQ3G2T","Cool!","Kim","True","Game","Reviewed in the United States on January 6, 2022",2022,"January","Thursday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-05,"Bought this as a treasure truck deal, spur of the moment…the way Amazon gets ya. 16-yr old daughter loves Zelda, but hasn’t had much experience with the original game. According to her, this was her favorite gift Christmas 2021. She didn’t know it existed, but she loves it and literally giggles when she plays and/or watches.","",0,NA,5,"R27RDQ7D04SYHB","Favorite Christmas gift!","Sylvereestarr","True","Game","Reviewed in the United States on January 5, 2022",2022,"January","Wednesday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-03,"Purchased this via the Treasure Truck on the off-chance my daughter - who was a big Zelda fan 20 years ago - would like it. She loved it and was the envy of many of her peers.","",0,NA,5,"RGK1OU4YZMMZM","A much appreciated gift","Kindle Customer","True","Game","Reviewed in the United States on January 3, 2022",2022,"January","Monday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-03,"I really like that they made another Game & Watch model just like the one for Super Mario Bros. This one includes a total of 4 games (Zelda 1, Zelda 2, Link’s Awakening, and Vermin) alongside a clock and timer with more interactivity. Only downside is that this is unfortunately how Nintendo would celebrate Zelda’s 35th anniversary. But this is still a great collector’s piece and would recommend for Zelda enthusiasts.","",0,NA,5,"R1O38IKSOATGGZ","Zelda, but now in Game & Watch form!","Hector","True","Game","Reviewed in the United States on January 3, 2022",2022,"January","Monday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-03,"The happiest I have ever seen my husband after giving him a gift… And I’ve given him a telescope!!! Great graphics, great games, light weight, and great battery life! You can save the game, no more starting over!!","",0,NA,5,"R1V9WB2O4JJFSQ","Happy hubby","nikki","True","Game","Reviewed in the United States on January 3, 2022",2022,"January","Monday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-02,"Bought this as a gift for my father in law who’s a huge Zelda fan and he hasn’t been able to put it down. Overall it’s a bit smaller than I expected, but I didn’t look at the dimensions before I bought it. The lack of volume control can make it annoying for others in the area.","",0,NA,5,"R36B3SYG53HHKK","Great for nostalgia","JBailey89","True","Game","Reviewed in the United States on January 2, 2022",2022,"January","Sunday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-01,"4 total games LOZ 1&2 plus the game boy version and well as a link style wack a mole type game. Like the super Mario one still no built in kickstand to hold it up like the original game and clock style handhelds but they do have a pop out cardboard stand you can make in the box. I like that you can save your game unlike the super Mario version from last year. Battery life is good and uses a usb-c connection to charge which they supply the cable. Overall a tad high cost wise but still fun to play after all these years and worth the little extra $$$ for a pocket version of LOZ you can take anywhere.","",0,NA,5,"R9CC10FV6ZFZD","Great product","Chris","True","Game","Reviewed in the United States on January 1, 2022",2022,"January","Saturday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-01,"Loved it. We are a video game family. Brought my husband back to when he was younger! So much fun! Thanks!","",0,NA,5,"R1NGESSVTCGCXD","Awesome !","Sharon Bowers","True","Game","Reviewed in the United States on January 1, 2022",2022,"January","Saturday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2022-01-01,"Classic, fun to play, incredibly small screen.","",0,NA,4,"R1WTDW9KNNI8AX","Fun classic","SS","True","Game","Reviewed in the United States on January 1, 2022",2022,"January","Saturday","2022/01","Q1",2022 Q1,"the United States"
"B097B1ZJ5T",2021-12-31,"Bought for my granddaughter. She loves it.","",0,NA,5,"R138B14V9ZMFZK","Great game.","B. Duncan","True","Game","Reviewed in the United States on December 31, 2021",2021,"December","Friday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-30,"It didn't come in the retail box.","['https://m.media-amazon.com/images/I/71JE-bqeO3L._SY88.jpg']",0,NA,1,"R1XFRKTBYR0G36","No box?","T Brennan","True","Game","Reviewed in the United States on December 30, 2021",2021,"December","Thursday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-28,"This is everything you can want in a game watch. Great games, a great clock in a great package. ( the Triforce of power )","",0,NA,5,"R3E0YJ8P2T39N9","Classic","Method007","True","Game","Reviewed in the United States on December 28, 2021",2021,"December","Tuesday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-28,"I bought this as a Christmas gift for my Zelda fanatic husband. And let me tell ya, he hasn’t put it down unless he has to. It’s his new favorite thing. The color and graphics on it are incredible, the battery has only needed to be charged once since he opened it. On the back, it even has a light up tri-force when the system is on. Needless to say, it’s his second favorite gift he’s ever received.","['https://m.media-amazon.com/images/I/71vJ1cU4MPL._SY88.jpg']",0,NA,5,"R27L3BKCZLHCRI","It’s a hit!","Alexandra Lynn","True","Game","Reviewed in the United States on December 28, 2021",2021,"December","Tuesday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-28,"Bought this for my husband for Christmas & he loves it! If you are an old school NES fan and love Zelda this is perfect! It is small and compact and Comes with charger.","",0,NA,5,"R2Z77Z44MJXX8D","Perfect!","online shopper","True","Game","Reviewed in the United States on December 28, 2021",2021,"December","Tuesday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-28,"This is an awesome concept but the system is so tiny its hard to really play/enjoy the games. Ended up returning","",0,NA,3,"R68TOO9UIQJTZ","Too Small","ktyas31","True","Game","Reviewed in the United States on December 28, 2021",2021,"December","Tuesday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-27,"I only got a supernintendo when I was 18 with A Link to the Past and only got to play the original zelda when we'd visit my cousin in another state for an hour. I never had another system besides PC and handheld games dating back to Palm Pilots. Alden's Quest was the most Zelda like game I ever found but its only for Palm Pilots which I no longer have. This Zelda handheld is everything I ever wanted. Emulators aren't the same because it's the Nintendo buttons you want to press! The screen looked like it would be too small but it's perfect. The sound is great and even the clocks are cool but I'm too afraid of burning out the screen by leaving them on. My only gripe is that the buttons are slippery. Not sure if it's to help maneuver but sometimes I think about putting tiny nonslip stickers on the cross button. Buy it!!","",0,NA,5,"R3GE1DHITGGPLH","It's fantastic","Katherine M","True","Game","Reviewed in the United States on December 27, 2021",2021,"December","Monday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-27,"It's a great piece for someone that is a fan, and a collector, it has the first 3 games of the Zelda franchise built in with a clock and timer mode, I feel the screen is too small to enjoy for long periods of time and it is small for larger hands, it is a lot of money for not much, if you are looking to play these games, there are better ways to do so. So this is sitting on my shelf with other collectables.","",0,NA,5,"R32QYHAKDF79XZ","Great for collections and fans","Erik Heerdt","True","Game","Reviewed in the United States on December 27, 2021",2021,"December","Monday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-26,"Got one for Christmas yesterday, it's the perfect gift. I love it, but it's so hilariously impractical for the price versus what it offers, that I'd never buy one for myself. The game selection has a collective value equal to that of a bag of rocks with how readily available they are elsewhere, and I really don't need another device in my pocket to tell me the time. It's a toy, but to be fair, it's a pretty nifty toy. And the animations for each different minute are pretty neat as well. If I could give it 4.5 stars I would, only because I wish the version of Link's Awakening included was the DX re-release.","",0,NA,5,"R1268VHY12KE4Y","Impractical, but neat","Owen Keenan","False","Game","Reviewed in the United States on December 26, 2021",2021,"December","Sunday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-20,"I had the original LOZ on Nintendo, and rented the second one more than once...never completed either. Now I have <U+0001F601> Price is a little steep, but I got my money's worth and more.","",0,NA,5,"R2B6BILLUS9XCU","Nintendo did good with this...","Jason","True","Game","Reviewed in the United States on December 20, 2021",2021,"December","Monday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-17,"Good, quick service","",0,NA,5,"R66QG29JFTRWC","Great product","Kindle Customer","True","Game","Reviewed in the United States on December 17, 2021",2021,"December","Friday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-16,"I loved this game as a child and purchased it because I’m now a gaming granny and wanted some of my childhood magic. Unfortunately that was not the case. I returned this game because it was too small for me to see and navigate. I think it would probably be fine for a younger person that has better eyes. However my grandkids were not really impressed enough to keep it for them. I’m going to try it on the Nintendo switch and see if I get better results.","",0,NA,2,"R9XRHLXDVM74A","Very small and not user friendly to navigate","Melissa P.","True","Game","Reviewed in the United States on December 16, 2021",2021,"December","Thursday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-16,"We got 3 days on a single charge","",0,NA,5,"RHWVK1SSH3JCL","Great Battery Life","Sarah","True","Game","Reviewed in the United States on December 16, 2021",2021,"December","Thursday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-14,"es de lo mejor, poder disfrutar los primeros Zelda en su versión original me hace recordar esos tiempos, los materiales se ven de gran calidad y tiene un acabado muy bueno,","",0,NA,5,"R258KKEIVA32OM","gran detalle","Ernesto Josue Carrillo Rivas","True","Game","Reviewed in the United States on December 14, 2021",2021,"December","Tuesday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-14,"If you are using this for a clock, it's great. if you want to play the games the screen is a little small.","",0,NA,3,"R1J79JRLLCHIJA","A little small.","Timothy","True","Game","Reviewed in the United States on December 14, 2021",2021,"December","Tuesday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-14,"The Legend of Zelda Game & Watch provides a lot of fun in one small package.","",0,NA,5,"R1JSS0M6V5XJ7F","Lots of fun for what it is","Andre721","True","Game","Reviewed in the United States on December 14, 2021",2021,"December","Tuesday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-14,"Loved it!","",0,NA,5,"RUDYASODGNUG8","Great!!!!","An Monique Taylor","True","Game","Reviewed in the United States on December 14, 2021",2021,"December","Tuesday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-14,"LOVE IT.","",0,NA,5,"RAUS1DXS5U5FI","A nice collector's item","Adrian Brown","True","Game","Reviewed in the United States on December 14, 2021",2021,"December","Tuesday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-14,"Pretty cool","",0,NA,5,"R3BKSB2PUEJRPR","Hate writing reviews","William Crowe","True","Game","Reviewed in the United States on December 14, 2021",2021,"December","Tuesday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-14,"Awesome Game & Watch to celebrate 25th Anniversary in the Zelda series. Must own for all Zelda Collectors out there!","",0,NA,5,"R3JRY1TGZKEB1N","Surprising Device!","Parmanand Soondur","True","Game","Reviewed in the United States on December 14, 2021",2021,"December","Tuesday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-14,"I was lucky enough to snag one of these, the first day it was released, from the Amazon Treasure Truck and I'm not sorry in the least. The Legend of Zelda is my favorite game from the NES. It is THE GAME. I would have been happy with just that title, but the addition of Zelda II: The Adventure of Link (NES), Link's Awakening (Game Boy), and the classic Game & Watch Vermin just sweeten the deal that much more. I also love that the clock/timer is interactive, in both Zelda I and Zelda II modes. The little bonus of the Triforce logo glowing on the back of the game is *chef's kiss*. Any old school Zelda fan should be very pleased to pick this up to add to their collection as I was.","",0,NA,5,"R31ZUDATZM0A1V","Even better than the Super Mario Bros. Game & Watch!","zombot","True","Game","Reviewed in the United States on December 14, 2021",2021,"December","Tuesday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-13,"Even better than the Mario one. I actually find I’m getting further in these games because you can pick up and play a little on the go. It’s worth it for Link’s Awakening alone, but the Game and Watch and the Clock are awesome too.","",0,NA,5,"RJVPXKL1NR2GD","So much in such a small package","Sean Magee","True","Game","Reviewed in the United States on December 13, 2021",2021,"December","Monday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-13,"TLDR: Not reliable or usable as portable alarm clock, limited battery and small controls wears nostalgia thin. I enthusiastically bought this as an early Xmas present myself. Loved NES and GB Zelda's at the perfect age, as well as Mario's Cement Factory G&W and similar handhelds of the 80's. I even had a Zelda LCD watch. I'd use the G&W as a portable clock and alarm as a kid on trips, camping, etc.. Was hoping to do the same here, so I could use it as a cool portable clock for upcoming travel. The original G&W had a little kickstand to hold it up as a clock - this does not. It doesn't have an actual alarm (some but not all reviews note this). It's only ""functional"" as a clock when plugged in, so the screen can stay on, but not on battery. And if the battery is low don't be surprised if the clock is dead in the morning. I hoped to have this sitting around as a cool clock at home and travel, with dependable battery that I would occasionally pick up and play, but this is not the designed use case. They could very easily have put in an alarm, kickstand, and a simple OG B&W retro clock mode. Instead, gold color plus glowing triforce plus nostalgia equals fifty bucks.","",0,NA,3,"R8WIGNO8O1K6Q","Misses the mark for actual use as game or watch","Mike H","True","Game","Reviewed in the United States on December 13, 2021",2021,"December","Monday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-12,"My lady is a huge Zelda fan. I got this as a fun gift for her. It’s cool that it has all the original NES games of the Zelda series","",0,NA,5,"R13AOPK8QODR3X","Great for Zelda Fans","Shaggs","True","Game","Reviewed in the United States on December 12, 2021",2021,"December","Sunday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-05,"Was exactly what I thought it would be, small, fun, nostalgic.","",0,NA,5,"R1IUYXC3BUI456","Exactly what I expected it to be.","Craig Petersen","True","Game","Reviewed in the United States on December 5, 2021",2021,"December","Sunday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-02,"Pretty awesome little hand-held. I am huge Legend of Zelda fan so this was a must have. I haven't played the original LOZ since I was a little one, so this was a great throwback for me. With today's tech though they could have included !any more LOZ games in a nice little package is love to see the N64 LOZ's in a hand held like this or on the Switch. Great gift for a true fan or someone who wants to play the originals and doest want to by a whole console to do so.","",0,NA,5,"R11KM0HQK5UVIW","Cool little Zelda hand-held.","ldiggity","True","Game","Reviewed in the United States on December 2, 2021",2021,"December","Thursday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-02,"Legend of Zelda Yes","",0,NA,5,"R27F7VM1VVP5ZE","Legend of Zelda","Luis k","True","Game","Reviewed in the United States on December 2, 2021",2021,"December","Thursday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-02,"very cool addition for any Legend of Zelda fan to add to their collection","",0,NA,5,"R2H7LPVMX0HZ2V","Neat collectable","Anthony T. D'Angelo","True","Game","Reviewed in the United States on December 2, 2021",2021,"December","Thursday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-01,"Our grandkids 10, 4 & 3 really love playing with this handheld game and it didn’t cost us a fortune! Great buy!","",2,NA,5,"R2TP5GYRD1AQRE","Fun for kids & adults","DTIL","True","Game","Reviewed in the United States on December 1, 2021",2021,"December","Wednesday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-12-01,"This G&W is better in many ways than the Mario one. Nintendo including 3 great Zelda games just gets the job done in a perfect way.","",0,NA,5,"R1IGYGZH2CZPE3","Better than the Mario's G&W.","Daniitoh","True","Game","Reviewed in the United States on December 1, 2021",2021,"December","Wednesday","2021/12","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-11-27,"Very enjoyable to play and very nice design. Nice to display in a game collection. Worth it, if you like Nintendo and/or Zelda.","",0,NA,5,"RSL7EJOR1IU55","Collectable and well designed","Sean","True","Game","Reviewed in the United States on November 27, 2021",2021,"November","Saturday","2021/11","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-11-27,"100% satisfaction achieved. I can die happy now.","",0,NA,5,"R1LMFG289NW66K","Insanely Cool","Joshua Gause","True","Game","Reviewed in the United States on November 27, 2021",2021,"November","Saturday","2021/11","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-11-26,"There are scuffs all over it!","['https://m.media-amazon.com/images/I/814qotb3apL._SY88.jpg', 'https://m.media-amazon.com/images/I/81bZ9LzsxHL._SY88.jpg', 'https://m.media-amazon.com/images/I/81o0ogMJGrL._SY88.jpg', 'https://m.media-amazon.com/images/I/81quLQ6Sc3L._SY88.jpg']",0,NA,1,"R16G2OA8LW5BJD","Arrived scuffed all over!","GoldenAgeNerd","True","Game","Reviewed in the United States on November 26, 2021",2021,"November","Friday","2021/11","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-11-25,"Growing up in the 80's was the best. The best games ever were released for the Nintendo Entertainment System. The Legend of Zelda is at the top of the list for me. When Nintendo did the Super Mario Game & Watch last year, the first thought in my mind was ""Zelda next year?!?"" Nintendo does not disappoint. Yeah, I'm biased, but this is an excellent item.","",0,NA,5,"R23U60OKP294DJ","The best game ever in a cool little package!","Bert Sampson","True","Game","Reviewed in the United States on November 25, 2021",2021,"November","Thursday","2021/11","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-11-24,"I was highly disappointed in this item. Looks like something from the dollar general. I would say the dollar store but the cord to charge it is great! It is very small and it does not work like one would think.","",0,NA,2,"R1YD7PQSOHWSBU","Small and cheap","Angelique Goetsch","True","Game","Reviewed in the United States on November 24, 2021",2021,"November","Wednesday","2021/11","Q4",2021 Q4,"the United States"
"B097B1ZJ5T",2021-11-24,"Love it","",0,NA,5,"RI07GOCTXAGMA","Love it","DTorr85","True","Game","Reviewed in the United States on November 24, 2021",2021,"November","Wednesday","2021/11","Q4",2021 Q4,"the United States"
